Name,Division,Conference,City,State,Academic_Website,Athletic_Website,NCAA_ID,Data_Quality
"Ramapo College","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.ramapo.edu","https://www.ramapoathletics.com","564",100
"Randolph College","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.randolphcollege.edu","https://www.randolphwildcats.com","566",100
"Randolph-Macon College","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.rmc.edu","https://www.rmcathletics.com","565",100
"Regis College (Massachusetts)","NCAA DIII","Great Northeast Athletic Conference","","MA","https://www.regiscollege.edu/","https://www.goregispride.com","569",100
"Rensselaer Polytechnic Institute","NCAA DIII","Liberty League","","NY","https://www.rpi.edu","https://www.rpiathletics.com","570",100
"Rhode Island College","NCAA DIII","Little East Conference","","RI","https://www.ric.edu","https://www.goanchormen.com","571",100
"Rhodes College","NCAA DIII","Southern Athletic Association","","TN","https://www.rhodes.edu/","https://www.rhodeslynx.com","573",100
"Ripon College","NCAA DIII","Midwest Conference","","WI","https://www.ripon.edu","https://riponredhawks.com/","577",100
"Rivier University","NCAA DIII","Great Northeast Athletic Conference","","NH","https://www.rivier.edu","https://www.rivierathletics.com","18422",100
"Roanoke College","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.roanoke.edu/","https://maroons.roanoke.edu/","578",100
"Rochester Institute of Technology","NCAA DIII","Liberty League","","NY","https://www.rit.edu/","https://www.ritathletics.com","580",100
"Rockford University","NCAA DIII","Northern Athletics Collegiate Conference","","IL","https://www.rockford.edu","https://www.rockfordregents.com","582",100
"Roger Williams University","NCAA DIII","Conference of New England","","RI","https://www.rwu.edu/","https://www.rwuhawks.com","583",100
"Rose-Hulman Institute of Technology","NCAA DIII","Heartland Collegiate Athletic Conference","","IN","https://www.rose-hulman.edu/","https://www.rose-hulman.edu/athletics","585",100
"Rosemont College","NCAA DIII","United East Conference","","PA","https://www.rosemont.edu/","https://www.rosemont-ravens.com","15882",100
"Rowan University","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.rowan.edu/","https://www.rowanathletics.com","259",100
"Russell Sage College","NCAA DIII","Empire 8","","NY","https://www.sage.edu/","https://www.sagegators.com","11036",100
"Rutgers, The State Univ. of New Jersey, Camden","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.camden.rutgers.edu","https://www.scarletraptors.com","588",100
"Rutgers, The State Univ. of New Jersey, Newark","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.newark.rutgers.edu","https://www.rutgersnewarkathletics.com","589",100
"Saint Elizabeth University","NCAA DIII","Atlantic East Conference","","NJ","https://www.steu.edu","https://seueagles.com","9684",100
"Saint John's University (Minnesota)","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.csbsju.edu","https://www.gojohnnies.com","602",100
"Saint Joseph's College (Maine)","NCAA DIII","Great Northeast Athletic Conference","","ME","https://www.sjcme.edu","https://www.gomonks.com","605",100
"Saint Mary's College (Indiana)","NCAA DIII","Michigan Intercollegiate Athletic Association","","IN","https://www.saintmarys.edu/","https://belles.saintmarys.edu","8688",100
"Saint Mary's University of Minnesota","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.smumn.edu","https://www.saintmaryssports.com","612",100
"Saint Vincent College","NCAA DIII","Presidents' Athletic Conference","","PA","https://www.stvincent.edu","https://www.athletics.stvincent.edu","30064",100
"Salem College (North Carolina)","NCAA DIII","USA South Athletic Conference","","NC","https://www.salem.edu/","https://www.salem.edu/athletics","30041",100
"Salem State University","NCAA DIII","Massachusetts State Collegiate Athletic Conference","","MA","https://www.salemstate.edu","https://www.salemstatevikings.com","621",100
"Salisbury University","NCAA DIII","Coast-To-Coast Athletic Conference","","MD","https://www.salisbury.edu/","https://www.suseagulls.com","622",100
"Salve Regina University","NCAA DIII","New England Women's and Men's Athletic Conference","","RI","https://www.salve.edu","https://www.salveathletics.com","623",100
"Sarah Lawrence College","NCAA DIII","Skyline Conference","","NY","https://www.sarahlawrence.edu","https://www.gogryphons.com","30163",100
"Schreiner University","NCAA DIII","Southern Collegiate Athletic Conference","","TX","https://www.schreiner.edu/","https://www.schreinermountaineers.com","1355",100
"Shenandoah University","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.su.edu","https://www.suhornets.com","637",100
"Simmons University","NCAA DIII","Great Northeast Athletic Conference","","MA","https://www.simmons.edu/","https://athletics.simmons.edu","640",100
"Simpson College","NCAA DIII","American Rivers Conference","","IA","https://www.simpson.edu/","https://simpsonathletics.com","641",100
"Skidmore College","NCAA DIII","Liberty League","","NY","https://www.skidmore.edu/","https://skidmoreathletics.com/","642",100
"Smith College","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://www.smith.edu/","https://www.smithpioneers.com","644",100
"Southern Virginia University","NCAA DIII","USA South Athletic Conference","","VA","https://www.svu.edu","https://knightathletics.com","30164",100
"Southwestern University (Texas)","NCAA DIII","Southern Athletic Association","","TX","https://www.southwestern.edu","https://www.southwesternpirates.com","8746",100
"Spalding University","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","KY","https://www.spalding.edu","https://www.spaldingathletics.com","23260",100
"Springfield College","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://www.springfieldcollege.edu/","https://springfield.edu/directory/athletics","673",100
"St. Catherine University","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.stkate.edu/","https://www.stkatesathletics.com/index.aspx","597",100
"St. John Fisher University","NCAA DIII","Empire 8","","NY","https://www.sjf.edu","https://www.sjfathletics.com","601",100
"St. Joseph's University NY (Brooklyn)","NCAA DIII","Skyline Conference","","NY","https://www.sjny.edu/","https://sjbkathletics.com/landing/index","30072",100
"St. Joseph's University, New York L.I.","NCAA DIII","Skyline Conference","","NY","https://www.sjny.edu","https://www.sjliathletics.com","1340",100
"St. Lawrence University","NCAA DIII","Liberty League","","NY","https://www.stlawu.edu/","https://www.saintsathletics.com","607",100
"St. Mary's College of Maryland","NCAA DIII","United East Conference","","MD","https://www.smcm.edu/","https://www.smcmathletics.com","611",100
"St. Norbert College","NCAA DIII","Northern Athletics Collegiate Conference","","WI","https://www.snc.edu","https://athletics.snc.edu","614",100
"St. Olaf College","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.stolaf.edu","https://athletics.stolaf.edu","615",100
"State University of New York at Brockport","NCAA DIII","Empire 8","","NY","https://www.brockport.edu","https://gobrockport.com","78",100
"State University of New York at Canton","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.canton.edu/","https://www.rooathletics.com","30165",100
"State University of New York at Cobleskill","NCAA DIII","North Atlantic Conference","","NY","https://www.cobleskill.edu/home.asp","https://fightingtigers.cobleskill.edu/","30083",100
"State University of New York at Cortland","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.cortland.edu","https://www.cortland.edu/athletics","168",100
"State University of New York at Delhi","NCAA DIII","North Atlantic Conference","","NY","https://www.delhi.edu/","https://delhibroncos.com/landing/index","30225",100
"State University of New York at Geneseo","NCAA DIII","Empire 8","","NY","https://www.geneseo.edu/","https://www.geneseoknights.com","247",100
"State University of New York at Morrisville","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.morrisville.edu","https://morrisvillemustangs.com/","30067",100
"State University of New York at New Paltz","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.newpaltz.edu/","https://www.nphawks.com","475",100
"State University of New York at Old Westbury","NCAA DIII","Skyline Conference","","NY","https://www.oldwestbury.edu","https://www.oldwestburypanthers.com","524",100
"State University of New York at Oneonta","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.oneonta.edu","https://www.oneontaathletics.com","526",100
"State University of New York at Oswego","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.oswego.edu/index","https://oswegolakers.com","530",100
"State University of New York at Potsdam","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.potsdam.edu/","https://www.potsdambears.com","552",100
"State University of New York Maritime College","NCAA DIII","Skyline Conference","","NY","https://www.sunymaritime.edu/","https://www.maritimeathletics.com","478",100
"State University of New York Polytechnic Institute","NCAA DIII","Empire 8","","NY","https://www.sunypoly.edu","https://wildcats.sunypoly.edu/landing/index","9500",100
"Stevens Institute of Technology","NCAA DIII","Middle Atlantic Conferences","","NJ","https://www.stevens.edu","https://www.stevensducks.com","679",100
"Stevenson University","NCAA DIII","Middle Atlantic Conferences","","MD","https://www.stevenson.edu","https://www.gomustangsports.com","21852",100
"Stockton University","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.stockton.edu","https://www.stocktonathletics.com","681",100
"Suffolk University","NCAA DIII","Conference of New England","","MA","https://www.suffolk.edu/","https://www.gosuffolkrams.com","684",100
"Sul Ross State University","NCAA DIII","Lone Star Conference","","TX","https://www.sulross.edu/","https://www.srlobos.com","1390",100
"Susquehanna University","NCAA DIII","Landmark Conference","","PA","https://www.susqu.edu","https://www.gosusqu.com","685",100
"Swarthmore College","NCAA DIII","Centennial Conference","","PA","https://www.swarthmore.edu/","https://swarthmoreathletics.com/","686",100
"Sweet Briar College","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.sbc.edu","https://www.vixenathletics.com","687",100
"Texas Lutheran University","NCAA DIII","Southern Collegiate Athletic Conference","","TX","https://tlu.edu","https://tlubulldogs.com","1400",100
"The City College of New York","NCAA DIII","City University of New York Athletic Conference","","NY","https://www.ccny.cuny.edu","https://www.ccnyathletics.com","480",100
"The College of New Jersey","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.tcnj.edu","https://www.tcnjathletics.com","712",100
"The College of St. Scholastica","NCAA DIII","Minnesota Intercollegiate Athletic Conference","","MN","https://www.css.edu/","https://www.csssaints.com","618",100
"The College of Wooster","NCAA DIII","North Coast Athletic Conference","","OH","https://www.wooster.edu","https://www.woosterathletics.com","807",100
"The State University of New York at Fredonia","NCAA DIII","State University of New York Athletic Conference","","NY","https://www.fredonia.edu","https://www.fredoniabluedevils.com","242",100
"The University of Olivet ","NCAA DIII","Michigan Intercollegiate Athletic Association","","MI","https://www.uolivet.edu","https://www.olivetcomets.com","525",100
"Thiel College","NCAA DIII","Presidents' Athletic Conference","","PA","https://www.thiel.edu","https://www.thielathletics.com","707",100
"Thomas College","NCAA DIII","North Atlantic Conference","","ME","https://www.thomas.edu/","https://www.thomasathletics.com","2758",100
"Transylvania University","NCAA DIII","Heartland Collegiate Athletic Conference","","KY","https://www.transy.edu/","https://www.transysports.com","28749",100
"Trine University","NCAA DIII","Michigan Intercollegiate Athletic Association","","IN","https://www.trine.edu","https://www.trinethunder.com","30037",100
"Trinity College (Connecticut)","NCAA DIII","New England Small College Athletic Conference","","CT","https://www.trincoll.edu","https://www.bantamsports.com","713",100
"Trinity University (Texas)","NCAA DIII","Southern Athletic Association","","TX","https://www.trinity.edu","https://www.trinitytigers.com","715",100
"Trinity Washington University","NCAA DIII","Independent","","DC","https://www2.trinitydc.edu","https://discover.trinitydc.edu/athletics/","23413",100
"Tufts University","NCAA DIII","New England Small College Athletic Conference","","MA","https://www.tufts.edu/","https://www.gotuftsjumbos.com/landing/index","717",100
"U.S. Coast Guard Academy","NCAA DIII","New England Women's and Men's Athletic Conference","","CT","https://www.uscga.edu/","https://coastguardathletics.com/index.aspx","722",100
"U.S. Merchant Marine Academy","NCAA DIII","Skyline Conference","","NY","https://usmma.edu","https://usmmasports.com","724",100
"Union College (New York)","NCAA DIII","Liberty League","","NY","https://www.union.edu/","https://www.unionathletics.com/","727",100
"University of California, Santa Cruz","NCAA DIII","Coast-To-Coast Athletic Conference","","CA","https://www.ucsc.edu/","https://www.goslugs.com/","113",100
"University of Chicago","NCAA DIII","University Athletic Association","","IL","https://www.uchicago.edu","https://athletics.uchicago.edu/landing/index","137",100
"University of Dallas","NCAA DIII","Southern Collegiate Athletic Conference","","TX","https://www.udallas.edu","https://www.udallasathletics.com","1044",100
"University of Dubuque","NCAA DIII","American Rivers Conference","","IA","https://www.dbq.edu","https://www.dbq.edu/Athletics/","192",100
"University of Hartford","NCAA DIII","Conference of New England","","CT","https://www.hartford.edu","https://hartfordhawks.com","272",100
"University of La Verne","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.laverne.edu","https://www.leopardathletics.com","341",100
"University of Lynchburg","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.lynchburg.edu/","https://www.lynchburgsports.com/landing/index","374",100
"University of Maine at Presque Isle","NCAA DIII","North Atlantic Conference","","ME","https://www.umpi.edu","https://owls.umpi.edu/landing/index","30040",100
"University of Maine, Farmington","NCAA DIII","North Atlantic Conference","","ME","https://umf.maine.edu/","https://www.goUMFbeavers.com","379",100
"University of Mary Hardin-Baylor","NCAA DIII","American Southwest Conference","","TX","https://www.umhb.edu","https://www.umhb.edu/athletics","1203",100
"University of Mary Washington","NCAA DIII","Coast-To-Coast Athletic Conference","","VA","https://www.umw.edu/","https://www.umweagles.com","390",100
"University of Massachusetts Boston","NCAA DIII","Little East Conference","","MA","https://www.umb.edu/","https://www.beaconsathletics.com","401",100
"University of Massachusetts, Dartmouth","NCAA DIII","Little East Conference","","MA","https://www.umassd.edu","https://www.corsairathletics.com","656",100
"University of Minnesota, Morris","NCAA DIII","Upper Midwest Athletic Conference","","MN","https://www.morris.umn.edu","https://www.morriscougars.com","1226",100
"University of Mount Saint Vincent","NCAA DIII","Skyline Conference","","NY","https://www.mountsaintvincent.edu","https://umsvathletics.com/","451",100
"University of Mount Union","NCAA DIII","Ohio Athletic Conference","","OH","https://www.mountunion.edu","https://athletics.mountunion.edu","452",100
"University of New England","NCAA DIII","Conference of New England","","ME","https://www.une.edu","https://athletics.une.edu","1255",100
"University of Northwestern-St. Paul","NCAA DIII","Upper Midwest Athletic Conference","","MN","https://www.unwsp.edu","https://unweagles.com","30031",100
"University of Pittsburgh, Bradford","NCAA DIII","Allegheny Mountain Collegiate Conference","","PA","https://www.upb.pitt.edu/","https://athletics.pittbradford.org/landing/index","1315",100
"University of Pittsburgh, Greensburg","NCAA DIII","Allegheny Mountain Collegiate Conference","","PA","https://www.greensburg.pitt.edu/","https://pittgreensburgathletics.com/","11839",100
"University of Puget Sound","NCAA DIII","Northwest Conference","","WA","https://www.pugetsound.edu","https://www.loggerathletics.com","557",100
"University of Redlands","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.redlands.edu","https://www.goredlands.com","567",100
"University of Rochester","NCAA DIII","University Athletic Association","","NY","https://www.rochester.edu/","https://www.rochester.edu/athletics","581",100
"University of Saint Joseph (Connecticut)","NCAA DIII","Great Northeast Athletic Conference","","CT","https://www.usj.edu","https://www.usjbluejays.com","8687",100
"University of Scranton","NCAA DIII","Landmark Conference","","PA","https://www.scranton.edu","https://athletics.scranton.edu","633",100
"University of Southern Maine","NCAA DIII","Little East Conference","","ME","https://www.usm.maine.edu","https://www.southernmainehuskies.com","662",100
"University of St. Thomas (Texas)","NCAA DIII","Southern Collegiate Athletic Conference","","TX","https://www.stthom.edu/","https://www.ustcelts.com","2810",100
"University of Texas at Dallas","NCAA DIII","Lone Star Conference","","TX","https://www.utdallas.edu/","https://utdcomets.com","23121",100
"University of the Ozarks (Arkansas)","NCAA DIII","Southern Collegiate Athletic Conference","","AR","https://www.ozarks.edu/","https://www.uofoathletics.com/landing/index","23008",100
"University of the South","NCAA DIII","Southern Athletic Association","","TN","https://www.sewanee.edu/","https://sewaneetigers.com/","652",100
"University of Valley Forge","NCAA DIII","United East Conference","","PA","https://valleyforge.edu","https://uvfpatriots.com","30166",100
"University of Wisconsin-Eau Claire","NCAA DIII","Wisconsin Intercollegiate Athletic Conference","","WI","https://www.uwec.edu/","https://www.blugolds.com","793",100
"University of Wisconsin-La Crosse","NCAA DIII","Wisconsin Intercollegiate Athletic Conference","","WI","https://www.uwlax.edu","https://www.uwlathletics.com","795",100
"University of Wisconsin-Oshkosh","NCAA DIII","Wisconsin Intercollegiate Athletic Conference","","WI","https://www.uwosh.edu/","https://uwoshkoshtitans.com/","798",100
"University of Wisconsin-Platteville","NCAA DIII","Wisconsin Intercollegiate Athletic Conference","","WI","https://www.uwplatt.edu","https://www.letsgopioneers.com","800",100
"University of Wisconsin-River Falls","NCAA DIII","Wisconsin Intercollegiate Athletic Conference","","WI","https://www.uwrf.edu/","https://www.uwrfsports.com","801",100
"University of Wisconsin-Stevens Point","NCAA DIII","Wisconsin Intercollegiate Athletic Conference","","WI","https://www.uwsp.edu/","https://athletics.uwsp.edu","802",100
"University of Wisconsin-Stout","NCAA DIII","Wisconsin Intercollegiate Athletic Conference","","WI","https://www.uwstout.edu/","https://stoutbluedevils.com","803",100
"University of Wisconsin-Superior","NCAA DIII","Upper Midwest Athletic Conference","","WI","https://www.uwsuper.edu/","https://www.uwsyellowjackets.com","804",100
"University of Wisconsin-Whitewater","NCAA DIII","Wisconsin Intercollegiate Athletic Conference","","WI","https://www.uww.edu/","https://www.uwwsports.com","805",100
"Ursinus College","NCAA DIII","Centennial Conference","","PA","https://www.ursinus.edu/","https://www.ursinusathletics.com","730",100
"Utica University","NCAA DIII","Empire 8","","NY","https://www.utica.edu","https://www.uticapioneers.com","733",100
"Vassar College","NCAA DIII","Liberty League","","NY","https://www.vassar.edu","https://www.vassarathletics.com/","737",100
"Vermont State University Castleton","NCAA DIII","Little East Conference","","VT","https://www.castleton.edu","https://www.castletonsports.com/landing/index","123",100
"Vermont State University Lyndon","NCAA DIII","North Atlantic Conference","","VT","https://www.northernvermont.edu","https://www.lyndonhornets.com","30065",100
"Vermont State University-Johnson","NCAA DIII","North Atlantic Conference","","VT","https://vermontstate.edu/","https://nvubadgers.com/landing/index","324",100
"Virginia Wesleyan University","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://vwu.edu","https://vwuathletics.com","745",100
"Wabash College","NCAA DIII","North Coast Athletic Conference","","IN","https://www.wabash.edu","https://sports.wabash.edu","747",100
"Warren Wilson College","NCAA DIII","Coast-To-Coast Athletic Conference","","NC","https://www.warren-wilson.edu/","https://warrenwilsonowls.com/landing/index","30236",100
"Wartburg College","NCAA DIII","American Rivers Conference","","IA","https://www.wartburg.edu","https://www.go-knights.net","750",100
"Washington and Jefferson College","NCAA DIII","Presidents' Athletic Conference","","PA","https://www.washjeff.edu","https://www.gopresidents.com","751",100
"Washington and Lee University","NCAA DIII","Old Dominion Athletic Conf.","","VA","https://www.wlu.edu","https://generalssports.com","752",100
"Washington College (Maryland)","NCAA DIII","Centennial Conference","","MD","https://www.washcoll.edu/","https://www.WashingtonCollegeSports.com","753",100
"Washington University in St. Louis","NCAA DIII","University Athletic Association","","MO","https://www.washu.edu","https://washubears.com","755",100
"Waynesburg University","NCAA DIII","Presidents' Athletic Conference","","PA","https://www.waynesburg.edu/","https://www.waynesburgsports.com","1434",100
"Webster University","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","MO","https://www.webster.edu/","https://websterathletics.com","759",100
"Wellesley College","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://www.wellesley.edu","https://www.wellesleyblue.com","760",100
"Wentworth Institute of Technology","NCAA DIII","Conference of New England","","MA","https://www.wit.edu","https://www.wentworthathletics.com","762",100
"Wesleyan College (Georgia)","NCAA DIII","Collegiate Conference of the South","","GA","https://www.wesleyancollege.edu/","https://www.wesleyanathletics.com","14718",100
"Wesleyan University (Connecticut)","NCAA DIII","New England Small College Athletic Conference","","CT","https://www.wesleyan.edu/","https://www.wesleyan.edu/athletics","764",100
"Western Connecticut State University","NCAA DIII","Little East Conference","","CT","https://www.wcsu.edu/","https://www.westconnathletics.com","770",100
"Western New England University","NCAA DIII","Conference of New England","","MA","https://www.wne.edu/","https://www.wnegoldenbears.com","775",100
"Westfield State University","NCAA DIII","Massachusetts State Collegiate Athletic Conference","","MA","https://www.westfield.ma.edu","https://www.WestfieldStateOwls.com","777",100
"Westminster College (Missouri)","NCAA DIII","St. Louis Intercollegiate Athletic Conference","","MO","https://www.wcmo.edu/","https://www.wcbluejays.com/landing/index","1450",100
"Westminster College (Pennsylvania)","NCAA DIII","Presidents' Athletic Conference","","PA","https://www.westminster.edu/","https://www.westminster.edu/athletics/","1451",100
"Wheaton College (Illinois)","NCAA DIII","College Conference of Illinois & Wisconsin","","IL","https://www.wheaton.edu","https://athletics.wheaton.edu","778",100
"Wheaton College (Massachusetts)","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://www.wheatoncollege.edu/","https://wheatoncollegelyons.com/","779",100
"Whitman College","NCAA DIII","Northwest Conference","","WA","https://www.whitman.edu","https://www.whitman.edu/athletics","780",100
"Whittier College","NCAA DIII","Southern California Intercollegiate Athletic Conf.","","CA","https://www.whittier.edu","https://www.wcpoets.com","781",100
"Whitworth University","NCAA DIII","Northwest Conference","","WA","https://www.whitworth.edu/","https://www.whitworthpirates.com","1454",100
"Widener University","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.widener.edu/","https://www.widenerpride.com","783",100
"Wilkes University","NCAA DIII","Landmark Conference","","PA","https://www.wilkes.edu","https://www.gowilkesu.com","784",100
"Willamette University","NCAA DIII","Northwest Conference","","OR","https://www.willamette.edu/","https://willamette.prestosports.com/landing/index","785",100
"William Paterson University of New Jersey","NCAA DIII","New Jersey Athletic Conference","","NJ","https://www.wpunj.edu","https://www.wpupioneers.com","787",100
"William Peace University","NCAA DIII","USA South Athletic Conference","","NC","https://www.peace.edu/","https://www.gopeacepacers.com","17094",100
"Williams College","NCAA DIII","New England Small College Athletic Conference","","MA","https://www.williams.edu/","https://ephsports.williams.edu/","789",100
"Wilmington College (Ohio)","NCAA DIII","Ohio Athletic Conference","","OH","https://www.wilmington.edu/","https://www.wilmington.edu/athletics","1461",100
"Wilson College","NCAA DIII","United East Conference","","PA","https://www.wilson.edu","https://www.wilsonphoenix.com","12973",100
"Wisconsin Lutheran College","NCAA DIII","Northern Athletics Collegiate Conference","","WI","https://www.wlc.edu","https://www.wlcsports.com/landing/index","8911",100
"Wittenberg University","NCAA DIII","North Coast Athletic Conference","","OH","https://www.wittenberg.edu","https://www.wittenbergtigers.com","806",100
"Worcester Polytechnic Institute","NCAA DIII","New England Women's and Men's Athletic Conference","","MA","https://www.wpi.edu/","https://athletics.wpi.edu","808",100
"Worcester State University","NCAA DIII","Massachusetts State Collegiate Athletic Conference","","MA","https://www.worcester.edu/","https://www.wsulancers.com","809",100
"Yeshiva University","NCAA DIII","Skyline Conference","","NY","https://www.yu.edu/","https://www.yumacs.com","814",100
"York College (New York)","NCAA DIII","City University of New York Athletic Conference","","NY","https://www.york.cuny.edu","https://www.yorkathletics.com","2730",100
"York College (Pennsylvania)","NCAA DIII","Middle Atlantic Conferences","","PA","https://www.ycp.edu","https://www.ycpspartans.com","815",100
