Name,Division,City,State,Website,Phone,NCAA_ID,Data_Quality
"Azusa Pacific University","NCAA D2","","CA","https://www.apu.edu","","30146",70
"Barry University","NCAA D2","","FL","https://www.barry.edu","","49",70
"Barton College","NCAA D2","","NC","https://www.barton.edu","","15646",70
"Belmont Abbey College","NCAA D2","","NC","https://www.bac.edu","","2683",70
"Bemidji State University","NCAA D2","","MN","https://www.bemidjistate.edu/","","54",70
"Benedict College","NCAA D2","","SC","https://www.benedict.edu","","55",70
"Bentley University","NCAA D2","","MA","https://www.bentley.edu","","56",70
"Biola University","NCAA D2","","CA","https://www.biola.edu","","30220",70
"Black Hills State University","NCAA D2","","SD","https://www.bhsu.edu","","30134",70
"Bloomsburg University of Pennsylvania","NCAA D2","","PA","https://www.commonwealthu.edu","","65",70
"Bluefield State University","NCAA D2","","WV","https://bluefieldstate.edu","","985",70
"Bowie State University","NCAA D2","","MD","https://www.bowiestate.edu","","70",70
"Caldwell University","NCAA D2","","NJ","https://www.caldwell.edu/","","995",70
"California State Polytechnic University, Humboldt","NCAA D2","","CA","https://www.humboldt.edu","","291",70
"California State Polytechnic University, Pomona","NCAA D2","","CA","https://www.cpp.edu","","91",70
"California State University, Chico","NCAA D2","","CA","https://www.csuchico.edu","","95",70
"California State University, Dominguez Hills","NCAA D2","","CA","https://www.csudh.edu","","92",70
"California State University, East Bay","NCAA D2","","CA","https://www.csueastbay.edu","","98",70
"California State University, Los Angeles","NCAA D2","","CA","https://www.calstatela.edu","","100",70
"California State University, Monterey Bay","NCAA D2","","CA","https://www.csumb.edu","","30055",70
"California State University, San Bernardino","NCAA D2","","CA","https://www.csusb.edu","","93",70
"California State University, San Marcos","NCAA D2","","CA","https://www.csusm.edu","","30198",70
"California State University, Stanislaus","NCAA D2","","CA","https://www.csustan.edu","","103",70
"Cameron University","NCAA D2","","OK","https://www.cameron.edu","","996",70
"Carson-Newman University","NCAA D2","","TN","https://www.cn.edu","","1000",70
"Catawba College","NCAA D2","","NC","https://www.catawba.edu","","1001",70
"Cedarville University","NCAA D2","","OH","https://www.cedarville.edu","","30124",70
"Central State University","NCAA D2","","OH","https://www.centralstate.edu","","30049",70
"Central Washington University","NCAA D2","","WA","https://cwu.edu","","1010",70
"Chadron State College","NCAA D2","","NE","https://www.csc.edu","","1012",70
"Chaminade University","NCAA D2","","HI","https://www.chaminade.edu","","133",70
"Chestnut Hill College","NCAA D2","","PA","https://www.chc.edu","","21323",70
"Chowan University","NCAA D2","","NC","https://www.chowan.edu","","8875",70
"Christian Brothers University","NCAA D2","","TN","https://www.cbu.edu","","1015",70
"Claflin University","NCAA D2","","SC","https://www.claflin.edu","","30058",70
"Clark Atlanta University","NCAA D2","","GA","https://www.cau.edu","","144",70
"Clayton State University","NCAA D2","","GA","https://www.clayton.edu","","20576",70
"Coker University","NCAA D2","","SC","https://www.coker.edu","","1023",70
"College of Staten Island","NCAA D2","","NY","https://www.csi.cuny.edu","","675",70
"Colorado Christian University","NCAA D2","","CO","https://www.ccu.edu","","11403",70
"Colorado Mesa University","NCAA D2","","CO","https://coloradomesa.edu","","11416",70
"Colorado School of Mines","NCAA D2","","CO","https://mines.edu","","155",70
"Colorado State University Pueblo","NCAA D2","","CO","https://www.csupueblo.edu","","2720",70
"Columbus State University","NCAA D2","","GA","https://www.columbusstate.edu","","159",70
"Concord University","NCAA D2","","WV","https://www.concord.edu","","1028",70
"Concordia University Irvine","NCAA D2","","CA","https://www.cui.edu","","30199",70
"Concordia University, St. Paul","NCAA D2","","MN","https://www.csp.edu","","9081",70
"Converse University","NCAA D2","","SC","https://www.converse.edu","","8935",70
"D'Youville University","NCAA D2","","NY","https://www.dyc.edu","","1059",70
"Daemen University","NCAA D2","","NY","https://www.daemen.edu","","30174",70
"Dallas Baptist University","NCAA D2","","TX","https://www.dbu.edu","","1045",70
"Davenport University","NCAA D2","","MI","https://www.davenport.edu/","","30221",70
"Davis & Elkins College","NCAA D2","","WV","https://www.dewv.edu","","174",70
"Delta State University","NCAA D2","","MS","https://www.deltastate.edu","","181",70
"Dominican University New York","NCAA D2","","NY","https://www.duny.edu","","8956",70
"Dominican University of California","NCAA D2","","CA","https://www.dominican.edu","","30118",70
"Drury University","NCAA D2","","MO","https://www.drury.edu","","1057",70
"East Central University","NCAA D2","","OK","https://www.ecok.edu","","8965",70
"East Stroudsburg University of Pennsylvania","NCAA D2","","PA","https://www.esu.edu","","197",70
"Eastern New Mexico University","NCAA D2","","NM","https://www.enmu.edu","","206",70
"Eckerd College","NCAA D2","","FL","https://www.eckerd.edu/","","208",70
"Edward Waters University","NCAA D2","","FL","https://www.ewu.edu","","30244",70
"Elizabeth City State University","NCAA D2","","NC","https://www.ecsu.edu","","210",70
"Embry-Riddle Aeronautical University (Florida)","NCAA D2","","FL","https://www.erau.edu","","9680",70
"Emmanuel University (Georgia)","NCAA D2","","GA","https://www.ec.edu","","30193",70
"Emory & Henry University","NCAA D2","","VA","https://www.emoryhenry.edu","","216",70
"Emporia State University","NCAA D2","","KS","https://www.emporia.edu","","1071",70
"Erskine College","NCAA D2","","SC","https://www.erskine.edu","","1072",70
"Fairmont State University","NCAA D2","","WV","https://www.fairmontstate.edu","","1076",70
"Fayetteville State University","NCAA D2","","NC","https://www.uncfsu.edu","","223",70
"Felician University","NCAA D2","","NJ","https://www.felician.edu","","23157",70
"Ferris State University","NCAA D2","","MI","https://www.ferris.edu","","224",70
"Ferrum College","NCAA D2","","VA","https://www.ferrum.edu","","225",70
"Flagler College","NCAA D2","","FL","https://www.flagler.edu","","30092",70
"Florida Institute of Technology","NCAA D2","","FL","https://www.fit.edu/","","230",70
"Florida Southern College","NCAA D2","","FL","https://www.flsouthern.edu","","233",70
"Fort Hays State University","NCAA D2","","KS","https://www.fhsu.edu","","9011",70
"Fort Lewis College","NCAA D2","","CO","https://www.fortlewis.edu","","1083",70
"Fort Valley State University","NCAA D2","","GA","https://www.fvsu.edu","","237",70
"Francis Marion University","NCAA D2","","SC","https://www.fmarion.edu","","1085",70
"Franklin Pierce University","NCAA D2","","NH","https://www.franklinpierce.edu","","241",70
"Fresno Pacific University","NCAA D2","","CA","https://www.fresno.edu","","30147",70
"Frostburg State University","NCAA D2","","MD","https://www.frostburg.edu/","","243",70
"Gannon University","NCAA D2","","PA","https://www.gannon.edu","","246",70
"Georgia College","NCAA D2","","GA","https://www.gcsu.edu","","1096",70
"Georgia Southwestern State University","NCAA D2","","GA","https://www.gsw.edu","","1097",70
"Georgian Court University","NCAA D2","","NJ","https://www.georgian.edu","","9004",70
"Glenville State University","NCAA D2","","WV","https://www.glenville.edu","","1098",70
"Goldey-Beacom College","NCAA D2","","DE","https://www.gbc.edu","","8366",70
"Grand Valley State University","NCAA D2","","MI","https://www.gvsu.edu","","262",70
"Harding University","NCAA D2","","AR","https://www.harding.edu","","1116",70
"Hawaii Pacific University","NCAA D2","","HI","https://www.hpu.edu","","2696",70
"Henderson State University","NCAA D2","","AR","https://hsu.edu","","1123",70
"Hillsdale College","NCAA D2","","MI","https://www.hillsdale.edu","","280",70
"Holy Family University","NCAA D2","","PA","https://www.holyfamily.edu","","1126",70
"Indiana University of Pennsylvania","NCAA D2","","PA","https://iup.edu","","307",70
"Jessup University ","NCAA D2","","CA","https://jessup.edu","","30262",70
"Johnson C. Smith University","NCAA D2","","NC","https://www.jcsu.edu","","323",70
"Kentucky State University","NCAA D2","","KY","https://www.kysu.edu/","","332",70
"Kentucky Wesleyan College","NCAA D2","","KY","https://kwc.edu","","333",70
"King University","NCAA D2","","TN","https://www.king.edu/","","30051",70
"Kutztown University of Pennsylvania","NCAA D2","","PA","https://www.kutztown.edu","","339",70
"Lake Erie College","NCAA D2","","OH","https://www.lec.edu","","2746",70
"Lake Superior State University","NCAA D2","","MI","https://lssu.edu","","345",70
"Lander University","NCAA D2","","SC","https://www.lander.edu/","","1167",70
"Lane College","NCAA D2","","TN","https://www.lanecollege.edu","","347",70
"Le Moyne College","NCAA D2","","NY","https://www.lemoyne.edu/","","349",70
"Lee University","NCAA D2","","TN","https://www.leeuniversity.edu/","","30013",70
"Lees-McRae College","NCAA D2","","NC","https://www.lmc.edu","","13302",70
"LeMoyne-Owen College","NCAA D2","","TN","https://www.loc.edu","","350",70
"Lenoir-Rhyne University","NCAA D2","","NC","https://www.LR.edu","","1170",70
"Lewis University","NCAA D2","","IL","https://www.lewisu.edu","","354",70
"Lincoln Memorial University","NCAA D2","","TN","https://www.lmunet.edu/","","1176",70
"Lincoln University (Missouri)","NCAA D2","","MO","https://www.lincolnu.edu/","","356",70
"Lincoln University (Pennsylvania)","NCAA D2","","PA","https://www.lincoln.edu","","357",70
"Livingstone College","NCAA D2","","NC","https://www.livingstone.edu/","","359",70
"Lock Haven University of Pennsylvania","NCAA D2","","PA","https://www.lockhaven.edu","","360",70
"Lubbock Christian University","NCAA D2","","TX","https://www.lcu.edu","","30177",70
"Lynn University","NCAA D2","","FL","https://www.lynn.edu","","20794",70
"Malone University","NCAA D2","","OH","https://www.malone.edu","","30137",70
"Mansfield University of Pennsylvania","NCAA D2","","PA","https://www.mansfield.edu","","384",70
"Mars Hill University","NCAA D2","","NC","https://www.mhu.edu","","1199",70
"Maryville University of Saint Louis","NCAA D2","","MO","https://www.maryville.edu","","395",70
"McKendree University","NCAA D2","","IL","https://www.mckendree.edu","","30138",70
"Menlo College","NCAA D2","","CA","https://www.menlo.edu/","","405",70
"Mercy University","NCAA D2","","NY","https://www.mercy.edu","","407",70
"Mercyhurst University","NCAA D2","","PA","https://mercyhurst.edu","","408",70
"Metropolitan State University of Denver","NCAA D2","","CO","https://www.msudenver.edu","","413",70
"Michigan Technological University","NCAA D2","","MI","https://www.mtu.edu","","417",70
"Midwestern State University","NCAA D2","","TX","https://www.msutexas.edu/","","1222",70
"Miles College","NCAA D2","","AL","https://www.miles.edu","","422",70
"Millersville University of Pennsylvania","NCAA D2","","PA","https://www.millersville.edu","","423",70
"Minnesota State University Moorhead","NCAA D2","","MN","https://www.mnstate.edu/","","1240",70
"Minnesota State University, Mankato","NCAA D2","","MN","https://www.mnsu.edu/","","383",70
"Minot State University","NCAA D2","","ND","https://www.minotstateu.edu","","30125",70
"Mississippi College","NCAA D2","","MS","https://www.mc.edu","","429",70
"Missouri Southern State University","NCAA D2","","MO","https://www.mssu.edu/","","9012",70
"Missouri University of Science and Technology","NCAA D2","","MO","https://www.mst.edu","","435",70
"Missouri Western State University","NCAA D2","","MO","https://www.missouriwestern.edu","","9013",70
"Molloy University","NCAA D2","","NY","https://www.molloy.edu/","","437",70
"Montana State University Billings","NCAA D2","","MT","https://www.msubillings.edu","","205",70
"Morehouse College","NCAA D2","","GA","https://www.morehouse.edu","","445",70
"New Mexico Highlands University","NCAA D2","","NM","https://www.nmhu.edu","","8577",70
"Newberry College","NCAA D2","","SC","https://www.newberry.edu/","","1257",70
"Newman University","NCAA D2","","KS","https://www.newmanu.edu","","30054",70
"North Greenville University","NCAA D2","","SC","https://www.ngu.edu/","","9223",70
"Northeastern State University","NCAA D2","","OK","https://www.nsuok.edu","","12810",70
"Northern Michigan University","NCAA D2","","MI","https://www.nmu.edu","","506",70
"Northern State University","NCAA D2","","SD","https://northern.edu","","1266",70
"Northwest Missouri State University","NCAA D2","","MO","https://nwmissouri.edu","","507",70
"Northwest Nazarene University","NCAA D2","","ID","https://www.nnu.edu","","1274",70
"Northwestern Oklahoma State University","NCAA D2","","OK","https://www.nwosu.edu","","30178",70
"Northwood University","NCAA D2","","MI","https://www.northwood.edu","","510",70
"Nova Southeastern University","NCAA D2","","FL","https://www.nova.edu","","24639",70
"Ohio Dominican University","NCAA D2","","OH","https://www.ohiodominican.edu/","","30119",70
"Oklahoma Baptist University","NCAA D2","","OK","https://www.okbu.edu","","30202",70
"Oklahoma Christian University","NCAA D2","","OK","https://www.oc.edu","","30179",70
"Ouachita Baptist University","NCAA D2","","AR","https://www.obu.edu","","1289",70
"Pace University","NCAA D2","","NY","https://www.pace.edu","","533",70
"Palm Beach Atlantic University","NCAA D2","","FL","https://www.pba.edu","","30045",70
"Pennsylvania Western University, California","NCAA D2","","PA","https://www.pennwest.edu","","106",70
"Pennsylvania Western University, Clarion","NCAA D2","","PA","https://www.pennwest.edu","","143",70
"Pennsylvania Western University, Edinboro","NCAA D2","","PA","https://www.edinboro.edu","","209",70
"Pittsburg State University","NCAA D2","","KS","https://www.pittstate.edu","","1314",70
"Point Loma Nazarene University","NCAA D2","","CA","https://www.pointloma.edu","","30149",70
"Point Park University","NCAA D2","","PA","https://pointpark.edu","","30268",70
"Post University","NCAA D2","","CT","https://www.post.edu","","1318",70
"Purdue University Northwest","NCAA D2","","IN","https://www.pnw.edu","","30222",70
"Queens College (New York)","NCAA D2","","NY","https://www.qc.cuny.edu","","560",70
"Quincy University","NCAA D2","","IL","https://quincy.edu","","561",70
"Regis University (Colorado)","NCAA D2","","CO","https://www.regis.edu","","568",70
"Roberts Wesleyan University","NCAA D2","","NY","https://www.roberts.edu","","30150",70
"Rockhurst University","NCAA D2","","MO","https://www.rockhurst.edu/","","1328",70
"Rogers State University","NCAA D2","","OK","https://www.rsu.edu","","30180",70
"Rollins College","NCAA D2","","FL","https://Rollins.edu","","584",70
"Roosevelt University","NCAA D2","","IL","https://www.roosevelt.edu","","2807",70
"Saginaw Valley State University","NCAA D2","","MI","https://www.svsu.edu","","591",70
"Saint Anselm College","NCAA D2","","NH","https://www.anselm.edu","","593",70
"Saint Augustine's University","NCAA D2","","NC","https://www.st-aug.edu/","","594",70
"Saint Leo University","NCAA D2","","FL","https://www.saintleo.edu","","608",70
"Saint Martin's University","NCAA D2","","WA","https://www.stmartin.edu/","","1343",70
"Saint Michael's College","NCAA D2","","VT","https://www.smcvt.edu","","613",70
"Salem University (West Virginia)","NCAA D2","","WV","https://www.salemu.edu/","","19117",70
"San Francisco State University","NCAA D2","","CA","https://www.sfsu.edu/","","628",70
"Savannah State University","NCAA D2","","GA","https://www.savannahstate.edu","","632",70
"Seattle Pacific University","NCAA D2","","WA","https://spu.edu/","","634",70
"Seton Hill University","NCAA D2","","PA","https://www.setonhill.edu/","","30063",70
"Shaw University","NCAA D2","","NC","https://www.shawuniversity.edu","","636",70
"Shepherd University","NCAA D2","","WV","https://shepherd.edu","","10870",70
"Shippensburg University of Pennsylvania","NCAA D2","","PA","https://www.ship.edu","","638",70
"Shorter University","NCAA D2","","GA","https://www.shorter.edu","","30151",70
"Simon Fraser University","NCAA D2","","BC","https://www.sfu.ca","","30127",70
"Slippery Rock University of Pennsylvania","NCAA D2","","PA","https://www.sru.edu","","643",70
"Sonoma State University","NCAA D2","","CA","https://www.sonoma.edu/","","645",70
"South Dakota School of Mines & Technology","NCAA D2","","SD","https://sdmines.sdsmt.edu/sdsmt","","30139",70
"Southeastern Oklahoma State University","NCAA D2","","OK","https://www.se.edu","","1371",70
"Southern Arkansas University","NCAA D2","","AR","https://www.saumag.edu","","1376",70
"Southern Connecticut State University","NCAA D2","","CT","https://southernct.edu","","658",70
"Southern Nazarene University","NCAA D2","","OK","https://snu.edu","","30152",70
"Southern New Hampshire University","NCAA D2","","NH","https://www.snhu.edu","","468",70
"Southern Wesleyan University","NCAA D2","","SC","https://www.swu.edu","","30192",70
"Southwest Baptist University","NCAA D2","","MO","https://www.sbuniv.edu","","2755",70
"Southwest Minnesota State University","NCAA D2","","MN","https://www.smsu.edu","","8736",70
"Southwestern Oklahoma State University","NCAA D2","","OK","https://www.swosu.edu/","","8744",70
"Spring Hill College","NCAA D2","","AL","https://www.shc.edu","","30191",70
"St. Cloud State University","NCAA D2","","MN","https://www.stcloudstate.edu/","","598",70
"St. Edward's University","NCAA D2","","TX","https://stedwards.edu","","1334",70
"St. Mary's University (Texas)","NCAA D2","","TX","https://www.stmarytx.edu","","1346",70
"St. Thomas Aquinas College","NCAA D2","","NY","https://www.stac.edu/","","1348",70
"Sul Ross State University","NCAA D2","","TX","https://www.sulross.edu/","","1390",70
"Texas A&M International University","NCAA D2","","TX","https://www.tamiu.edu","","30090",70
"Texas A&M University-Kingsville","NCAA D2","","TX","https://www.tamuk.edu/","","696",70
"Texas Woman's University","NCAA D2","","TX","https://www.twu.edu","","701",70
"The University of Texas at Tyler","NCAA D2","","TX","https://www.uttyler.edu","","30028",70
"The University of Texas Permian Basin","NCAA D2","","TX","https://www.utpb.edu/","","30088",70
"The University of Virginia's College at Wise","NCAA D2","","VA","https://www.uvawise.edu","","30181",70
"Thomas Jefferson University","NCAA D2","","PA","https://www.jefferson.edu","","543",70
"Thomas More University","NCAA D2","","KY","https://www.thomasmore.edu","","1402",70
"Tiffin University","NCAA D2","","OH","https://tiffin.edu","","1403",70
"Trevecca Nazarene University","NCAA D2","","TN","https://www.trevecca.edu","","30002",70
"Truman State University","NCAA D2","","MO","https://www.truman.edu/","","499",70
"Tusculum University","NCAA D2","","TN","https://www.tusculum.edu","","12830",70
"Tuskegee University","NCAA D2","","AL","https://www.tuskegee.edu","","720",70
"Union University","NCAA D2","","TN","https://www.uu.edu","","30153",70
"University of Alabama in Huntsville","NCAA D2","","AL","https://uah.edu","","10",70
"University of Alaska Anchorage","NCAA D2","","AK","https://www.uaa.alaska.edu","","11",70
"University of Alaska Fairbanks","NCAA D2","","AK","https://www.uaf.edu","","12",70
"University of Arkansas, Fort Smith","NCAA D2","","AR","https://www.uafs.edu/Home/Index","","30105",70
"University of Arkansas, Monticello","NCAA D2","","AR","https://www.uamont.edu","","8411",70
"University of Bridgeport","NCAA D2","","CT","https://www.bridgeport.edu","","74",70
"University of California, Merced","NCAA D2","","CA","https://www.ucmerced.edu","","30266",70
"University of Central Missouri","NCAA D2","","MO","https://www.ucmo.edu","","130",70
"University of Central Oklahoma","NCAA D2","","OK","https://www.uco.edu","","1009",70
"University of Charleston (West Virginia)","NCAA D2","","WV","https://www.ucwv.edu","","1013",70
"University of Colorado Colorado Springs","NCAA D2","","CO","https://www.uccs.edu","","9754",70
"University of Findlay","NCAA D2","","OH","https://www.findlay.edu","","1079",70
"University of Hawaii at Hilo","NCAA D2","","HI","https://www.uhh.hawaii.edu","","2697",70
"University of Illinois Springfield","NCAA D2","","IL","https://www.uis.edu","","30050",70
"University of Indianapolis","NCAA D2","","IN","https://www.uindy.edu","","309",70
"University of Jamestown","NCAA D2","","ND","https://uj.edu","","30267",70
"University of Mary","NCAA D2","","ND","https://www.umary.edu/","","30075",70
"University of Minnesota Duluth","NCAA D2","","MN","https://www.d.umn.edu/","","427",70
"University of Minnesota, Crookston","NCAA D2","","MN","https://www.umcrookston.edu","","27854",70
"University of Missouri-St. Louis","NCAA D2","","MO","https://umsl.edu","","436",70
"University of Montevallo","NCAA D2","","AL","https://www.montevallo.edu","","1238",70
"University of Mount Olive","NCAA D2","","NC","https://www.umo.edu","","1245",70
"University of Nebraska at Kearney","NCAA D2","","NE","https://www.unk.edu","","1156",70
"University of New Haven","NCAA D2","","CT","https://www.newhaven.edu","","470",70
"University of North Carolina at Pembroke","NCAA D2","","NC","https://www.uncp.edu","","537",70
"University of North Georgia","NCAA D2","","GA","https://www.ung.edu/","","30052",70
"University of Pittsburgh, Johnstown","NCAA D2","","PA","https://www.upj.pitt.edu","","546",70
"University of Puerto Rico, Bayamon","NCAA D2","","PR","https://www.uprb.edu","","2682",70
"University of Puerto Rico, Mayaguez","NCAA D2","","PR","https://www.uprm.edu","","24361",70
"University of Puerto Rico, Rio Piedras","NCAA D2","","PR","https://www.uprrp.edu","","2716",70
"University of Sioux Falls","NCAA D2","","SD","https://www.usiouxfalls.edu","","30128",70
"University of South Carolina Aiken","NCAA D2","","SC","https://www.usca.edu","","11276",70
"University of South Carolina Beaufort","NCAA D2","","SC","https://uscb.edu","","30259",70
"University of Tampa","NCAA D2","","FL","https://www.ut.edu","","689",70
"University of Texas at Dallas","NCAA D2","","TX","https://www.utdallas.edu/","","23121",70
"University of the District of Columbia","NCAA D2","","DC","https://www.udc.edu","","186",70
"University of West Alabama","NCAA D2","","AL","https://www.uwa.edu/","","358",70
"University of West Florida","NCAA D2","","FL","https://www.uwf.edu","","11740",70
"University of West Georgia","NCAA D2","","GA","https://www.westga.edu","","766",70
"University of Wisconsin-Parkside","NCAA D2","","WI","https://www.uwp.edu","","799",70
"Upper Iowa University","NCAA D2","","IA","https://www.uiu.edu/","","728",70
"Ursuline College","NCAA D2","","OH","https://www.ursuline.edu","","30140",70
"Valdosta State University","NCAA D2","","GA","https://www.valdosta.edu","","734",70
"Vanguard University ","NCAA D2","","CA","https://www.vanguard.edu","","30263",70
"Virginia State University","NCAA D2","","VA","https://www.vsu.edu/","","743",70
"Virginia Union University","NCAA D2","","VA","https://www.vuu.edu/","","744",70
"Walsh University","NCAA D2","","OH","https://www.walsh.edu/","","30141",70
"Washburn University","NCAA D2","","KS","https://www.washburn.edu","","2814",70
"Wayne State College (Nebraska)","NCAA D2","","NE","https://www.wsc.edu/","","1433",70
"Wayne State University (Michigan)","NCAA D2","","MI","https://www.wayne.edu","","757",70
"West Chester University of Pennsylvania","NCAA D2","","PA","https://www.wcupa.edu/","","765",70
"West Liberty University","NCAA D2","","WV","https://www.westliberty.edu","","1438",70
"West Texas A&M University","NCAA D2","","TX","https://www.wtamu.edu","","767",70
"West Virginia State University","NCAA D2","","WV","https://www.wvstateu.edu","","1439",70
"West Virginia Wesleyan College","NCAA D2","","WV","https://wvwc.edu","","9630",70
"Western Colorado University","NCAA D2","","CO","https://www.western.edu","","2759",70
"Western New Mexico University","NCAA D2","","NM","https://www.wnmu.edu","","1445",70
"Western Oregon University","NCAA D2","","OR","https://www.wou.edu","","1446",70
"Western Washington University","NCAA D2","","WA","https://www.wwu.edu/","","1448",70
"Westminster University (Utah)","NCAA D2","","UT","https://www.westminsteru.edu","","30209",70
"Westmont College","NCAA D2","","CA","https://westmont.edu","","30260",70
"Wheeling University","NCAA D2","","WV","https://wheeling.edu/","","12799",70
"William Jewell College","NCAA D2","","MO","https://www.jewell.edu","","30120",70
"Wilmington University (Delaware)","NCAA D2","","DE","https://www.wilmu.edu/index.aspx","","1460",70
"Wingate University","NCAA D2","","NC","https://wingate.edu","","1462",70
"Winona State University","NCAA D2","","MN","https://www.winona.edu/","","790",70
"Winston-Salem State University","NCAA D2","","NC","https://www.wssu.edu","","791",70
"Young Harris College","NCAA D2","","GA","https://www.yhc.edu","","30154",70
"Allegheny Mountain Collegiate Conference","NCAA D3","","PA","https://www.amccsports.org","","30022",70
"America East Conference","NCAA D3","","MA","https://www.americaeast.com","","845",70
"American Conference","NCAA D3","","TX","https://www.TheAmerican.org","","823",70
"American Rivers Conference","NCAA D3","","IA","https://www.rollrivers.com/","","864",70
"American Southwest Conference","NCAA D3","","TX","https://www.ASCsports.org","","14825",70
"Atlantic 10 Conference","NCAA D3","","DC","https://www.atlantic10.com","","820",70
"Atlantic Coast Conference","NCAA D3","","NC","https://www.theacc.com","","821",70
"Atlantic East Conference","NCAA D3","","NJ","https:////atlanticeast.com","","30233",70
"Atlantic Hockey America (Men's)","NCAA D3","","MA","https://atlantichockeyamerica.com/sports/mhockey","","30059",70
"Atlantic Hockey America (Women's)","NCAA D3","","MA","https://atlantichockeyamerica.com","","30014",70
"Atlantic Sun Conference","NCAA D3","","FL","https://www.ASUNsports.org","","920",70
"Big 12 Conference","NCAA D3","","TX","https://big12sports.com","","25354",70
"Big East Conference","NCAA D3","","NY","https://www.bigeast.com","","30184",70
"Big Sky Conference","NCAA D3","","UT","https://www.bigskyconf.com","","825",70
"Big South Conference","NCAA D3","","NC","https://www.bigsouthsports.com","","826",70
"Big Ten Conference","NCAA D3","","IL","https://bigten.org","","827",70
"Big West Conference","NCAA D3","","CA","https://www.BigWest.org","","904",70
"California Collegiate Athletic Association","NCAA D3","","CA","https://www.goccaa.org","","828",70
"Centennial Conference","NCAA D3","","PA","https://www.centennial.org","","9683",70
"Central Atlantic Collegiate Conference","NCAA D3","","CT","https://www.caccathletics.org","","28752",70
"Central Collegiate Hockey Assn","NCAA D3","","MN","https://ccha.com","","831",70
"Central Intercollegiate Athletic Association","NCAA D3","","NC","https://theciaa.com","","832",70
"City University of New York Athletic Conference","NCAA D3","","NY","https://www.cunyathletics.com","","834",70
"Coast-To-Coast Athletic Conference","NCAA D3","","FL","https://www.c2csports.com","","15810",70
"Coastal Athletic Association","NCAA D3","","VA","https://www.CAASports.com","","837",70
"Coastal Lacrosse Conference","NCAA D3","","FL","https://coastallaxconference.com/index.aspx","","30256",70
"College Conference of Illinois & Wisconsin","NCAA D3","","IL","https://www.cciw.org","","836",70
"Collegiate Conference of the South","NCAA D3","","MS","https://collegiateconferenceofthesouth.com","","30251",70
"Collegiate Field Hockey Conference","NCAA D3","","GA","https://saa-sports.com/sports/fhockey","","30269",70
"Collegiate Water Polo Association","NCAA D3","","PA","https://www.collegiatewaterpolo.org","","1470",70
"Conference Carolinas","NCAA D3","","SC","https://www.conferencecarolinas.com","","4423",70
"Conference of New England","NCAA D3","","MA","https://www.cnesports.org","","839",70
"Conference USA","NCAA D3","","TX","https://conferenceusa.com","","24312",70
"Continental Volleyball Conference","NCAA D3","","VA","https://www.thecvc.org/landing/index","","30159",70
"East Coast Conference","NCAA D3","","NJ","https://www.eccsports.org","","11265",70
"Eastern College Athletic Conference","NCAA D3","","CT","https://www.ecacsports.com","","847",70
"Eastern Intercollegiate Volleyball Association","NCAA D3","","IN","https://www.eivavolleyball.com","","21520",70
"Eastern Intercollegiate Wrestling Association","NCAA D3","","PA","https://www.eiwawrestling.org","","850",70
"ECAC Hockey","NCAA D3","","CT","https://www.ecachockey.com","","30068",70
"Empire 8","NCAA D3","","NY","https://www.empire8.com","","863",70
"Golden Coast Conference","NCAA D3","","AZ","https://www.gccwaterpolo.com","","30186",70
"Great American Conference","NCAA D3","","AR","https://www.greatamericanconference.com","","30144",70
"Great Lakes Intercollegiate Athletic Conference","NCAA D3","","MI","https://www.gliac.org","","854",70
"Great Lakes Valley Conference","NCAA D3","","IN","https://www.glvcsports.com","","855",70
"Great Midwest Athletic Conference","NCAA D3","","IN","https://greatmidwestsports.com","","30182",70
"Great Northeast Athletic Conference","NCAA D3","","MA","https://www.thegnac.com/","","23257",70
"Great Northwest Athletic Conference","NCAA D3","","OR","https://www.gnacsports.com","","30012",70
"Gulf South Conference","NCAA D3","","AL","https://www.gscsports.org","","858",70
"Heartland Collegiate Athletic Conference","NCAA D3","","IN","https://www.heartlandconf.org/","","9174",70
"Heartland Collegiate Men's Lacrosse Conference","NCAA D3","","IN","https://heartlandconf.org/sports/mlax/index","","30204",70
"Heartland Collegiate Women's Lacrosse Conference","NCAA D3","","IN","https://heartlandconf.org/sports/wlax/index","","30203",70
"Hockey East Association","NCAA D3","","MA","https://www.hockeyeastonline.com","","862",70
"Horizon League","NCAA D3","","IN","https://www.horizonleague.org","","881",70
"Landmark Conference","NCAA D3","","MA","https://landmarkconference.org","","30101",70
"Liberty League","NCAA D3","","NY","https://www.libertyleagueathletics.com","","24197",70
"Little East Conference","NCAA D3","","RI","https://www.littleeast.com","","867",70
"Lone Star Conference","NCAA D3","","TX","https://www.lonestarconference.org","","868",70
"Massachusetts State Collegiate Athletic Conference","NCAA D3","","MA","https://www.mascac.com","","870",70
"Metro Atlantic Athletic Conference","NCAA D3","","NJ","https://www.maacsports.com","","871",70
"Michigan Intercollegiate Athletic Association","NCAA D3","","MI","https://www.miaa.org/","","873",70
"Mid-America Intercollegiate Athletics Association","NCAA D3","","MO","https://www.themiaa.com","","883",70
"Mid-American Conference","NCAA D3","","OH","https://www.getsomemaction.com","","875",70
"Mid-Atlantic Rowing Conference","NCAA D3","","PA","https://www.marcrowing.com","","30131",70
"Mid-Eastern Athletic Conf.","NCAA D3","","VA","https://www.meacsports.com","","876",70
